probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
IN,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,138,120,51,0.3695652173913043,0.3695652173913043,0.2753623188405797,0.043478260869565216,0.2391304347826087,0.2318840579710145,51,0.3695652173913043,0.8695652173913043,133,59,131,125,0.5144927536231884,True,True,auditable,,probe_country_service
IN,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,71,71,25,0.352112676056338,0.352112676056338,0.23943661971830985,0.056338028169014086,0.19718309859154928,0.2676056338028169,25,0.352112676056338,1.0,71,36,70,68,1.0,True,True,auditable,,probe_country_service
IR,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,46,27,4,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,0.08695652173913043,4,0.08695652173913043,0.5869565217391305,44,22,43,42,0.41304347826086957,True,True,auditable,,probe_country_service
IT,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,313,298,63,0.2012779552715655,0.2012779552715655,0.11501597444089456,0.022364217252396165,0.10543130990415335,0.13738019169329074,63,0.2012779552715655,0.952076677316294,305,102,303,259,0.5878594249201278,True,True,auditable,,probe_country_service
IT,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,184,184,42,0.22826086956521738,0.22826086956521738,0.125,0.021739130434782608,0.11413043478260869,0.15760869565217392,42,0.22826086956521738,1.0,182,73,181,157,1.0,True,True,auditable,,probe_country_service
JP,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,231,214,57,0.24675324675324675,0.24675324675324675,0.09956709956709957,0.025974025974025976,0.0735930735930736,0.18614718614718614,57,0.24675324675324675,0.9264069264069265,221,98,228,207,0.5454545454545454,True,True,auditable,,probe_country_service
JP,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,126,126,34,0.2698412698412698,0.2698412698412698,0.12698412698412698,0.03968253968253968,0.0873015873015873,0.1984126984126984,34,0.2698412698412698,1.0,123,70,126,117,1.0,True,True,auditable,,probe_country_service
KZ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,54,53,8,0.14814814814814814,0.14814814814814814,0.05555555555555555,0.0,0.05555555555555555,0.12962962962962962,8,0.14814814814814814,0.9814814814814815,53,20,54,53,0.5740740740740741,True,True,auditable,,probe_country_service
KZ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,31,31,4,0.12903225806451613,0.12903225806451613,0.03225806451612903,0.0,0.03225806451612903,0.12903225806451613,4,0.12903225806451613,1.0,31,16,31,30,1.0,True,True,auditable,,probe_country_service
LT,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,36,35,6,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,6,0.16666666666666666,0.9722222222222222,36,21,36,35,0.6388888888888888,True,True,auditable,,probe_country_service
LU,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,38,36,3,0.07894736842105263,0.07894736842105263,0.02631578947368421,0.0,0.02631578947368421,0.05263157894736842,3,0.07894736842105263,0.9473684210526315,38,20,37,37,0.42105263157894735,True,True,auditable,,probe_country_service
LV,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,30,29,6,0.2,0.2,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,6,0.2,0.9666666666666667,30,19,30,29,0.4666666666666667,True,True,auditable,,probe_country_service
MX,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,43,42,11,0.2558139534883721,0.2558139534883721,0.16279069767441862,0.06976744186046512,0.13953488372093023,0.13953488372093023,11,0.2558139534883721,0.9767441860465116,43,22,43,43,0.46511627906976744,True,True,auditable,,probe_country_service
MY,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,36,35,23,0.6388888888888888,0.6388888888888888,0.16666666666666666,0.027777777777777776,0.1388888888888889,0.6111111111111112,23,0.6388888888888888,0.9722222222222222,33,18,36,35,0.4722222222222222,True,True,auditable,,probe_country_service
NA,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,1746,1640,489,0.2800687285223368,0.2800687285223368,0.15807560137457044,0.052691867124856816,0.11912943871706758,0.2016036655211913,489,0.2800687285223368,0.9392898052691867,1741,4,1723,1211,0.5589919816723941,True,True,auditable,,probe_country_service
NA,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,976,976,286,0.2930327868852459,0.2930327868852459,0.15368852459016394,0.05430327868852459,0.11270491803278689,0.21106557377049182,286,0.2930327868852459,1.0,974,3,970,704,1.0,True,True,auditable,,probe_country_service
NL,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,582,560,109,0.1872852233676976,0.1872852233676976,0.08075601374570447,0.030927835051546393,0.058419243986254296,0.14776632302405499,109,0.1872852233676976,0.9621993127147767,570,157,572,474,0.5910652920962199,True,True,auditable,,probe_country_service
