country,corridor_id,corridor_label,observation_mass,raw_segment_count_with_corridor_feasible,unique_atomic_segments,unique_traceroutes,unique_probes,unique_probe_asns,group_unique_probes,group_unique_probe_asns,share_of_country_observation_mass,rank_within_country,is_top1_corridor,is_top2_corridor,is_top3_corridor,domestic_segment_mass,international_segment_mass
ES,landing_region_7cb9fce4312d::landing_region_ea21c9a3a42e,"Granadilla de Abona, Spain -> San Sebastian de la Gomera, Canary Islands, Spain",0.5,1,1,1,1,1,38,28,0.01282051282051282,7,False,False,False,0.5,0.0
FI,landing_region_3c99e4792a25::landing_region_65aa8d7cf62e,"Stavsnas, Sweden -> Espoo, Finland",41.5,83,83,83,82,40,113,54,0.33739837398373984,1,True,False,False,0.0,41.5
FI,landing_region_65aa8d7cf62e::landing_region_c607af4095db,"Espoo, Finland -> Kista, Sweden",41.5,83,83,83,82,40,113,54,0.33739837398373984,2,False,True,False,0.0,41.5
FI,landing_region_5631d1801aee::landing_region_65aa8d7cf62e,"Tallinn, Estonia -> Espoo, Finland",22.0,22,22,22,22,16,113,54,0.17886178861788618,3,False,False,True,0.0,22.0
FI,landing_region_5ff6ee2e39f7::landing_region_65aa8d7cf62e,"Haradsholm, Finland -> Espoo, Finland",8.0,8,8,6,6,3,113,54,0.06504065040650407,4,False,False,False,8.0,0.0
FI,landing_region_1497f5544d8d::landing_region_5ff6ee2e39f7,"Hanko, Finland -> Haradsholm, Finland",5.0,5,5,4,4,2,113,54,0.04065040650406504,5,False,False,False,5.0,0.0
FI,landing_region_3c99e4792a25::landing_region_5ff6ee2e39f7,"Stavsnas, Sweden -> Haradsholm, Finland",3.0,3,3,3,3,2,113,54,0.024390243902439025,6,False,False,False,0.0,3.0
FI,landing_region_1497f5544d8d::landing_region_65aa8d7cf62e,"Hanko, Finland -> Espoo, Finland",1.0,1,1,1,1,1,113,54,0.008130081300813009,7,False,False,False,1.0,0.0
FI,landing_region_65aa8d7cf62e::landing_region_6a085d7da78f,"Espoo, Finland -> Kotka, Finland",1.0,1,1,1,1,1,113,54,0.008130081300813009,8,False,False,False,1.0,0.0
FJ,landing_region_1cece50a3587::landing_region_58084817cbe7,"Suva, Fiji -> Paddington, NSW, Australia",4.0,4,4,4,4,3,6,5,0.6666666666666666,1,True,False,False,0.0,4.0
FJ,landing_region_1cece50a3587::landing_region_8c6fd095a409,"Suva, Fiji -> Port Vila, Vanuatu",2.0,2,2,2,2,2,6,5,0.3333333333333333,2,False,True,False,0.0,2.0
FR,landing_region_08ea81d123b5::landing_region_af2b1cb46785,"Marseille, France -> Tuas, Singapore",90.0,176,176,176,176,126,317,217,0.28391167192429023,1,True,False,False,0.0,90.0
FR,landing_region_16217d497d23::landing_region_af2b1cb46785,"Toulon, France -> Tuas, Singapore",87.0,173,173,173,173,125,317,217,0.2744479495268139,2,False,True,False,0.0,87.0
FR,landing_region_08ea81d123b5::landing_region_85e39fb7d29e,"Marseille, France -> Chai Wan, China",37.0,37,37,37,37,31,317,217,0.1167192429022082,3,False,False,True,0.0,37.0
FR,landing_region_0074f164da96::landing_region_08ea81d123b5,"Mumbai, India -> Marseille, France",15.0,15,15,15,15,15,317,217,0.0473186119873817,4,False,False,False,0.0,15.0
FR,landing_region_08ea81d123b5::landing_region_a096883e3a96,"Marseille, France -> Jeddah, Saudi Arabia",11.0,11,11,11,11,11,317,217,0.03470031545741325,5,False,False,False,0.0,11.0
FR,landing_region_08ea81d123b5::landing_region_192d23342e5f,"Marseille, France -> Tel Aviv, Israel",10.0,10,10,10,10,10,317,217,0.031545741324921134,6,False,False,False,0.0,10.0
FR,landing_region_08ea81d123b5::landing_region_1d5c9bdda1cc,"Marseille, France -> Rome, Italy",9.0,9,9,9,9,9,317,217,0.028391167192429023,7,False,False,False,0.0,9.0
FR,landing_region_08ea81d123b5::landing_region_8eb611963dd1,"Marseille, France -> Barcelona, Spain",9.0,9,9,9,9,9,317,217,0.028391167192429023,8,False,False,False,0.0,9.0
FR,landing_region_08ea81d123b5::landing_region_fcffffdae613,"Marseille, France -> Muscat, Oman",9.0,9,9,9,9,9,317,217,0.028391167192429023,9,False,False,False,0.0,9.0
FR,landing_region_08ea81d123b5::landing_region_32509493c7f4,"Marseille, France -> Chennai, India",7.0,7,7,7,7,7,317,217,0.022082018927444796,10,False,False,False,0.0,7.0
FR,landing_region_08ea81d123b5::landing_region_465d1b4e7da4,"Marseille, France -> Mt. Lavinia, Sri Lanka",6.0,6,6,6,6,6,317,217,0.01892744479495268,11,False,False,False,0.0,6.0
FR,landing_region_08ea81d123b5::landing_region_57424b247075,"Marseille, France -> Nyali, Kenya",6.0,6,6,6,6,6,317,217,0.01892744479495268,12,False,False,False,0.0,6.0
FR,landing_region_08ea81d123b5::landing_region_44e270aeb18c,"Marseille, France -> Melkbosstrand, South Africa",4.0,4,4,4,4,3,317,217,0.012618296529968454,13,False,False,False,0.0,4.0
FR,landing_region_04269067e649::landing_region_08ea81d123b5,"Songkhla, Thailand -> Marseille, France",2.0,2,2,2,2,2,317,217,0.006309148264984227,14,False,False,False,0.0,2.0
FR,landing_region_08ea81d123b5::landing_region_1b3a8d836a7d,"Marseille, France -> Karachi, Pakistan",2.0,4,4,4,4,4,317,217,0.006309148264984227,15,False,False,False,0.0,2.0
FR,landing_region_08ea81d123b5::landing_region_e3bb6769193d,"Marseille, France -> Athens, Greece",2.0,2,2,2,2,2,317,217,0.006309148264984227,16,False,False,False,0.0,2.0
FR,landing_region_16217d497d23::landing_region_1b3a8d836a7d,"Toulon, France -> Karachi, Pakistan",2.0,4,4,4,4,4,317,217,0.006309148264984227,17,False,False,False,0.0,2.0
FR,landing_region_08ea81d123b5::landing_region_30beda532e6f,"Marseille, France -> Lagos, Nigeria",1.0,1,1,1,1,1,317,217,0.0031545741324921135,18,False,False,False,0.0,1.0
FR,landing_region_08ea81d123b5::landing_region_3e7b4a85e943,"Marseille, France -> Pentaskhinos, Cyprus",1.0,1,1,1,1,1,317,217,0.0031545741324921135,19,False,False,False,0.0,1.0
FR,landing_region_08ea81d123b5::landing_region_ea98b74befe5,"Marseille, France -> Isola delle Femmine, Italy",1.0,1,1,1,1,1,317,217,0.0031545741324921135,20,False,False,False,0.0,1.0
FR,landing_region_08ea81d123b5::landing_region_f0ff9789c5ea,"Marseille, France -> Al-Kheesa, Qatar",1.0,1,1,1,1,1,317,217,0.0031545741324921135,21,False,False,False,0.0,1.0
FR,landing_region_08ea81d123b5::landing_region_fab792fddadd,"Marseille, France -> Kuwait City, Kuwait",1.0,1,1,1,1,1,317,217,0.0031545741324921135,22,False,False,False,0.0,1.0
FR,landing_region_04d22ee1208c::landing_region_08ea81d123b5,"Genoa, Italy -> Marseille, France",0.5,1,1,1,1,1,317,217,0.0015772870662460567,23,False,False,False,0.0,0.5
FR,landing_region_05a5445633a9::landing_region_08ea81d123b5,"Al Khobar, Saudi Arabia -> Marseille, France",0.5,1,1,1,1,1,317,217,0.0015772870662460567,24,False,False,False,0.0,0.5
FR,landing_region_08ea81d123b5::landing_region_1392e3aea9b8,"Marseille, France -> Fujairah, United Arab Emirates",0.5,1,1,1,1,1,317,217,0.0015772870662460567,25,False,False,False,0.0,0.5
FR,landing_region_08ea81d123b5::landing_region_64a572f9238e,"Marseille, France -> Abu Talat, Egypt",0.5,1,1,1,1,1,317,217,0.0015772870662460567,26,False,False,False,0.0,0.5
FR,landing_region_08ea81d123b5::landing_region_ca49ab31c10b,"Marseille, France -> Amwaj Island, Bahrain",0.5,1,1,1,1,1,317,217,0.0015772870662460567,27,False,False,False,0.0,0.5
FR,landing_region_08ea81d123b5::landing_region_e151c65a30d3,"Marseille, France -> Savona, Italy",0.5,1,1,1,1,1,317,217,0.0015772870662460567,28,False,False,False,0.0,0.5
FR,landing_region_1392e3aea9b8::landing_region_16217d497d23,"Fujairah, United Arab Emirates -> Toulon, France",0.5,1,1,1,1,1,317,217,0.0015772870662460567,29,False,False,False,0.0,0.5
FR,landing_region_16217d497d23::landing_region_64a572f9238e,"Toulon, France -> Abu Talat, Egypt",0.5,1,1,1,1,1,317,217,0.0015772870662460567,30,False,False,False,0.0,0.5
GB,landing_region_0e4787536c66::landing_region_a371d3258cbb,"Blackpool, United Kingdom -> Clonshaugh, Ireland",1.5,3,3,3,3,3,3,3,0.5,1,True,False,False,0.0,1.5
GB,landing_region_a371d3258cbb::landing_region_ad68a442145b,"Clonshaugh, Ireland -> Deeside Clwyd, United Kingdom",1.5,3,3,3,3,3,3,3,0.5,2,False,True,False,0.0,1.5
GG,landing_region_0389fb1be871::landing_region_da27bcef4ab9,"Havelet Bay, Guernsey -> Greve de Lecq, Jersey",2.0,2,2,2,2,2,2,2,1.0,1,True,False,False,2.0,0.0
GH,landing_region_2e263771884f::landing_region_30beda532e6f,"Accra, Ghana -> Lagos, Nigeria",1.0,1,1,1,1,1,1,1,1.0,1,True,False,False,0.0,1.0
GP,landing_region_15bd93313ef3::landing_region_7587c579129b,"Baie-Mahault, Guadeloupe -> Capesterre-Belle-Eau, Guadeloupe",0.5,2,2,2,2,2,2,2,0.25,1,True,False,False,0.5,0.0
GP,landing_region_24728f09c1b8::landing_region_443f465b9a9a,"Beausejour, Guadeloupe -> Saint-Louis, Guadeloupe",0.5,2,2,2,2,2,2,2,0.25,2,False,True,False,0.5,0.0
GP,landing_region_24728f09c1b8::landing_region_7587c579129b,"Beausejour, Guadeloupe -> Capesterre-Belle-Eau, Guadeloupe",0.5,2,2,2,2,2,2,2,0.25,3,False,False,True,0.5,0.0
