Country,Root,Aggregation_Mode,Confidence_Filter,Owner_Multi_Entity_Mode,Total_Traces,Submarine_Traces,Dependency_Rate,Top_Cable,Top_Cable_Expected_Vol,Top_Cable_Share,Top2_Cable,Top2_Cable_Expected_Vol,Top2_Cable_Share,Dominance_Margin,Unique_CrossBorder_AS_Pairs,Top_CrossBorder_AS_Pair,Top_CrossBorder_AS_Pair_Count,Top_CrossBorder_AS_Pair_Share,Top2_CrossBorder_AS_Pair,Top2_CrossBorder_AS_Pair_Count,Top2_CrossBorder_AS_Pair_Share,CrossBorder_AS_Pair_Dominance_Margin,Cable_vs_ASPair_Concentration_Gap,Top_Owner,Top_Owner_Expected_Vol,Top_Owner_Share,Top2_Owner,Top2_Owner_Expected_Vol,Top2_Owner_Share,Owner_Dominance_Margin,Cable_Owner_Concentration_Gap,High_Bucket_Traces,Medium_Bucket_Traces,Ambiguous_Bucket_Traces
LK,G-Root,weighted,all,full,19,14,0.7368,SeaMeWe-4,4.9229,0.2591,APCN-2,3.8904,0.2048,0.0543,2,AS6453->AS3356,4,0.2105,AS4755->AS6453,4,0.2105,0.0,0.0486,Singtel,10.6263,0.5593,Telekom Malaysia,10.2404,0.539,0.0203,0.3002,5,2,7
SV,K-Root,weighted,all,full,22,16,0.7273,South America-1 (SAm-1),12.9371,0.588,South Pacific Cable System (SPCS)/Mistral,12.9371,0.588,0.0,6,AS12956->AS25152,8,0.3636,AS12127->AS12956,6,0.2727,0.0909,0.2244,Telxius,13.7143,0.6234,América Móvil (Claro),6.8571,0.3117,0.3117,0.0353,0,0,16
SV,L-Root,weighted,all,full,22,16,0.7273,South America-1 (SAm-1),11.8238,0.5374,South Pacific Cable System (SPCS)/Mistral,11.8238,0.5374,0.0,7,AS7004->AS20144,8,0.3636,AS12127->AS12956,6,0.2727,0.0909,0.1738,Telxius,13.7143,0.6234,América Móvil (Claro),6.8571,0.3117,0.3117,0.0859,0,0,16
TL,A-Root,weighted,all,full,7,5,0.7143,Jakarta-Bangka-Batam-Singapore (B2JS),3.609,0.5156,Jakarta-Bangka-Bintan-Batam-Singapore (B3JS),3.609,0.5156,0.0,4,AS151605->AS9341,4,0.5714,AS9341->AS6453,4,0.5714,0.0,-0.0559,Telkom Indonesia,0.9947,0.1421,Triasmitra,0.8509,0.1216,0.0205,-0.3735,0,0,5
TL,C-Root,weighted,all,full,7,5,0.7143,Indonesia Global Gateway (IGG) System,3.6066,0.5152,Matrix Cable System,3.4057,0.4865,0.0287,5,AS151605->AS9341,4,0.5714,AS9341->AS3549,4,0.5714,0.0,-0.0562,Telkom Indonesia,1.3087,0.187,Telin,0.6272,0.0896,0.0974,-0.3283,0,0,5
SG,G-Root,weighted,all,full,279,195,0.6989,APCN-2,110.7409,0.3969,Asia Direct Cable (ADC),97.2015,0.3484,0.0485,21,AS4637->AS3356,23,0.0824,AS6453->AS3356,21,0.0753,0.0072,0.3145,Chunghwa Telecom,105.7634,0.3791,Singtel,100.672,0.3608,0.0182,-0.0178,0,21,174
MV,I-Root,weighted,all,full,22,15,0.6818,SeaMeWe-6,10.846,0.493,India Asia Xpress (IAX),8.5226,0.3874,0.1056,2,AS55944->AS1299,2,0.0909,AS14593->AS7578,1,0.0455,0.0455,0.4021,Bahrain Telecommunications Company (Batelco),8.9402,0.4064,Bangladesh Submarine Cable Company Limited (BSCCL),8.9402,0.4064,0.0,-0.0866,0,9,6
TO,G-Root,weighted,all,full,3,2,0.6667,Sydney-Melbourne-Adelaide-Perth (SMAP),1.5662,0.5221,None,0.0,0.0,0.5221,1,AS24390->AS7575,3,1.0,None,0,0.0,1.0,-0.4779,SUBCO,2.0,0.6667,None,0.0,0.0,0.6667,0.1446,2,0,0
MV,C-Root,weighted,all,full,21,14,0.6667,SeaMeWe-6,10.1115,0.4815,India Asia Xpress (IAX),8.8289,0.4204,0.0611,4,AS174->AS2149,19,0.9048,AS7642->AS174,15,0.7143,0.1905,-0.4233,Bahrain Telecommunications Company (Batelco),6.9402,0.3305,Bangladesh Submarine Cable Company Limited (BSCCL),6.9402,0.3305,0.0,-0.151,0,4,10
QA,B-Root,weighted,all,full,6,4,0.6667,Asia Africa Europe-1 (AAE-1),2.2089,0.3681,None,0.0,0.0,0.3681,1,AS174->AS1299,2,0.3333,None,0,0.0,0.3333,0.0348,China Unicom,4.0,0.6667,Djibouti Telecom,4.0,0.6667,0.0,0.2985,0,4,0
QA,G-Root,weighted,all,full,6,4,0.6667,Asia Africa Europe-1 (AAE-1),2.1882,0.3647,None,0.0,0.0,0.3647,0,None,0,0.0,None,0,0.0,0.0,0.3647,China Unicom,4.0,0.6667,Djibouti Telecom,4.0,0.6667,0.0,0.302,0,4,0
QA,C-Root,weighted,all,full,6,4,0.6667,Asia Africa Europe-1 (AAE-1),2.1764,0.3627,None,0.0,0.0,0.3627,2,AS174->AS2149,6,1.0,AS39386->AS174,2,0.3333,0.6667,-0.6373,China Unicom,4.0,0.6667,Djibouti Telecom,4.0,0.6667,0.0,0.3039,0,4,0
QA,H-Root,weighted,all,full,6,4,0.6667,Asia Africa Europe-1 (AAE-1),2.1469,0.3578,None,0.0,0.0,0.3578,2,AS36236->AS1508,6,1.0,AS39386->AS36236,2,0.3333,0.6667,-0.6422,China Unicom,4.0,0.6667,Djibouti Telecom,4.0,0.6667,0.0,0.3089,0,4,0
MV,L-Root,weighted,all,full,22,14,0.6364,SeaMeWe-6,10.7531,0.4888,India Asia Xpress (IAX),8.8991,0.4045,0.0843,3,AS7642->AS20144,16,0.7273,AS55944->AS20144,4,0.1818,0.5455,-0.2385,Bahrain Telecommunications Company (Batelco),7.9402,0.3609,Bangladesh Submarine Cable Company Limited (BSCCL),7.9402,0.3609,0.0,-0.1279,0,8,6
MY,G-Root,weighted,all,full,76,48,0.6316,APCN-2,21.0236,0.2766,Asia Direct Cable (ADC),21.0207,0.2766,0.0,10,AS4788->AS3356,32,0.4211,AS3491->AS3356,4,0.0526,0.3684,-0.1444,Singtel,26.2001,0.3447,Chunghwa Telecom,23.7334,0.3123,0.0325,0.0681,0,8,40
IN,G-Root,weighted,all,full,298,185,0.6208,APCN-2,88.5899,0.2973,Asia Direct Cable (ADC),79.8617,0.268,0.0293,16,AS6453->AS3356,67,0.2248,AS9498->AS3356,50,0.1678,0.057,0.0724,Singtel,89.4423,0.3001,Chunghwa Telecom,80.4425,0.2699,0.0302,0.0029,0,13,172
MV,D-Root,weighted,all,full,23,14,0.6087,SeaMeWe-6,10.6221,0.4618,India Asia Xpress (IAX),8.7883,0.3821,0.0797,5,AS7642->AS10886,15,0.6522,AS55944->AS10886,4,0.1739,0.4783,-0.1903,Bahrain Telecommunications Company (Batelco),7.9402,0.3452,Bangladesh Submarine Cable Company Limited (BSCCL),7.9402,0.3452,0.0,-0.1166,0,6,8
TL,L-Root,weighted,all,full,7,4,0.5714,Asia Connect Cable-1 (ACC-1),2.0568,0.2938,Hawaiki Nui 1,2.0101,0.2872,0.0067,4,AS38077->AS1299,4,0.5714,AS1299->AS20144,4,0.5714,0.0,-0.2776,Inligo Networks,2.023,0.289,BW Digital,1.977,0.2824,0.0066,-0.0048,0,0,4
TL,I-Root,weighted,all,full,7,4,0.5714,Asia Connect Cable-1 (ACC-1),2.0529,0.2933,Hawaiki Nui 1,2.0062,0.2866,0.0067,2,AS38077->AS1299,4,0.5714,AS64055->AS4826,2,0.2857,0.2857,-0.2782,Inligo Networks,2.023,0.289,BW Digital,1.977,0.2824,0.0066,-0.0043,0,0,4
MN,B-Root,weighted,all,full,18,10,0.5556,Asia Pacific Gateway (APG),8.5075,0.4726,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,8.5075,0.4726,0.0,2,AS45204->AS2914,12,0.6667,AS2516->AS2914,1,0.0556,0.6111,-0.194,China Unicom,4.686,0.2603,China Telecom,4.684,0.2602,0.0001,-0.2123,0,0,10
LK,C-Root,weighted,all,full,19,10,0.5263,SeaMeWe-4,7.1879,0.3783,None,0.0,0.0,0.3783,2,AS174->AS2149,19,1.0,AS4755->AS6453,4,0.2105,0.7895,-0.6217,Algerie Telecom,10.0,0.5263,Bangladesh Submarine Cable Company Limited (BSCCL),10.0,0.5263,0.0,0.148,10,0,0
EE,B-Root,weighted,all,full,79,41,0.519,Baltic Sea Submarine Cable,25.5682,0.3236,Sweden-Estonia (EE-S 1),7.6188,0.0964,0.2272,3,AS3249->AS1299,16,0.2025,AS2586->AS6667,9,0.1139,0.0886,0.1211,CITIC Telecom International,28.4941,0.3607,Arelion,6.7116,0.085,0.2757,0.037,0,24,17
BZ,I-Root,weighted,all,full,2,1,0.5,South America-1 (SAm-1),0.8953,0.4476,South Pacific Cable System (SPCS)/Mistral,0.8953,0.4476,0.0,2,AS263824->AS52468,2,1.0,AS12956->AS19422,2,1.0,0.0,-0.5524,Telxius,0.7143,0.3571,América Móvil (Claro),0.3571,0.1786,0.1786,-0.0905,0,0,1
NC,B-Root,weighted,all,full,10,5,0.5,Gondwana-1,4.4178,0.4418,None,0.0,0.0,0.4418,2,AS38195->AS1299,10,1.0,AS18200->AS38195,10,1.0,0.0,-0.5582,OPT,5.0,0.5,None,0.0,0.0,0.5,0.0582,5,0,0
CM,L-Root,weighted,all,full,4,2,0.5,South America-1 (SAm-1),1.6154,0.4038,Monet,1.1383,0.2846,0.1193,3,AS60171->AS20144,2,0.5,AS15964->AS12956,2,0.5,0.0,-0.0962,Telxius,0.8301,0.2075,Algar Telecom,0.585,0.1462,0.0613,-0.1963,2,0,0
VU,H-Root,weighted,all,full,2,1,0.5,APX East,0.7978,0.3989,Tabua,0.7978,0.3989,0.0,2,AS9249->AS38442,2,1.0,AS36236->AS1508,2,1.0,0.0,-0.6011,Southern Cross Cable Network,0.4999,0.25,SUBCO,0.25,0.125,0.1249,-0.149,0,0,1
VU,E-Root,weighted,all,full,2,1,0.5,APX East,0.7962,0.3981,Tabua,0.7962,0.3981,0.0,1,AS9249->AS38442,2,1.0,None,0,0.0,1.0,-0.6019,Southern Cross Cable Network,0.4999,0.25,SUBCO,0.25,0.125,0.1249,-0.1481,0,0,1
VU,D-Root,weighted,all,full,2,1,0.5,APX East,0.7943,0.3971,Tabua,0.7943,0.3971,0.0,2,AS9249->AS38442,2,1.0,AS38442->AS10886,2,1.0,0.0,-0.6029,Southern Cross Cable Network,0.4999,0.25,SUBCO,0.25,0.125,0.1249,-0.1472,0,0,1
TO,J-Root,weighted,all,full,2,1,0.5,Sydney-Melbourne-Adelaide-Perth (SMAP),0.7925,0.3963,INDIGO-Central,0.7911,0.3955,0.0007,3,AS24390->AS14593,2,1.0,AS14593->AS137409,1,0.5,0.5,-0.6037,SUBCO,0.5005,0.2502,Australia’s Academic and Research Network (AARNET),0.4995,0.2498,0.0005,-0.146,0,0,1
VU,J-Root,weighted,all,full,2,1,0.5,Southern Cross Cable Network (SCCN),0.7913,0.3956,None,0.0,0.0,0.3956,1,AS9249->AS38442,2,1.0,None,0,0.0,1.0,-0.6044,Southern Cross Cable Network,1.0,0.5,None,0.0,0.0,0.5,0.1044,1,0,0
VU,G-Root,weighted,all,full,2,1,0.5,APX East,0.7904,0.3952,Tabua,0.7904,0.3952,0.0,2,AS9249->AS38442,2,1.0,AS38442->AS4637,2,1.0,0.0,-0.6048,Southern Cross Cable Network,0.4999,0.25,SUBCO,0.25,0.125,0.1249,-0.1453,0,0,1
VU,A-Root,weighted,all,full,2,1,0.5,APX East,0.7873,0.3937,Tabua,0.7873,0.3937,0.0,1,AS9249->AS38442,2,1.0,None,0,0.0,1.0,-0.6063,Southern Cross Cable Network,0.4999,0.25,SUBCO,0.25,0.125,0.1249,-0.1437,0,0,1
BW,M-Root,weighted,all,full,2,1,0.5,2Africa,0.6999,0.3499,Africa Coast to Europe (ACE),0.6999,0.3499,0.0,1,AS6939->AS7500,2,1.0,None,0,0.0,1.0,-0.6501,Orange,0.6331,0.3165,Bayobab,0.5862,0.2931,0.0234,-0.0334,0,0,1
QA,D-Root,weighted,all,full,6,3,0.5,SeaMeWe-6,2.0813,0.3469,None,0.0,0.0,0.3469,2,AS8781->AS10886,4,0.6667,AS39386->AS10886,2,0.3333,0.3333,-0.3198,Bahrain Telecommunications Company (Batelco),3.0,0.5,Bangladesh Submarine Cable Company Limited (BSCCL),3.0,0.5,0.0,0.1531,0,3,0
CY,C-Root,weighted,all,full,24,12,0.5,TE North/TGN-Eurasia/SEACOM/Alexandros/Medex,8.2579,0.3441,None,0.0,0.0,0.3441,4,AS174->AS2149,24,1.0,AS6866->AS174,12,0.5,0.5,-0.6559,Algerie Telecom,12.0,0.5,Cyta,12.0,0.5,0.0,0.1559,2,10,0
TV,K-Root,weighted,all,full,2,1,0.5,Sydney-Melbourne-Adelaide-Perth (SMAP),0.6873,0.3437,INDIGO-Central,0.6861,0.343,0.0006,3,AS6939->AS25152,2,1.0,AS9241->AS6939,2,1.0,0.0,-0.6563,SUBCO,0.5005,0.2502,Australia’s Academic and Research Network (AARNET),0.4995,0.2498,0.0005,-0.0934,0,0,1
TV,M-Root,weighted,all,full,2,1,0.5,Sydney-Melbourne-Adelaide-Perth (SMAP),0.6864,0.3432,INDIGO-Central,0.6851,0.3426,0.0006,3,AS9241->AS6939,2,1.0,AS6939->AS7500,2,1.0,0.0,-0.6568,SUBCO,0.5005,0.2502,Australia’s Academic and Research Network (AARNET),0.4995,0.2498,0.0005,-0.093,0,0,1
CD,M-Root,weighted,all,full,6,3,0.5,2Africa,1.9753,0.3292,Project Waterworth,1.4681,0.2447,0.0845,4,AS6939->AS7500,4,0.6667,AS36994->AS6939,2,0.3333,0.3333,-0.3374,Meta,2.2537,0.3756,Orange,1.7337,0.2889,0.0867,0.0464,0,0,3
MZ,M-Root,weighted,all,full,4,2,0.5,2Africa,1.3029,0.3257,Africa Coast to Europe (ACE),1.3029,0.3257,0.0,2,AS6939->AS7500,4,1.0,AS3491->AS6939,2,0.5,0.5,-0.6743,Orange,1.3868,0.3467,Bayobab,1.0936,0.2734,0.0733,0.021,0,0,2
CK,B-Root,weighted,all,full,2,1,0.5,Hawaiki Nui 1,0.6479,0.324,None,0.0,0.0,0.324,1,AS10131->AS45177,2,1.0,None,0,0.0,1.0,-0.676,BW Digital,1.0,0.5,None,0.0,0.0,0.5,0.176,0,0,1
FJ,I-Root,weighted,all,full,4,2,0.5,Hawaiki Nui 1,1.2923,0.3231,None,0.0,0.0,0.3231,0,None,0,0.0,None,0,0.0,0.0,0.3231,BW Digital,2.0,0.5,None,0.0,0.0,0.5,0.1769,0,0,2
CK,A-Root,weighted,all,full,2,1,0.5,Hawaiki Nui 1,0.6444,0.3222,None,0.0,0.0,0.3222,1,AS10131->AS45177,2,1.0,None,0,0.0,1.0,-0.6778,BW Digital,1.0,0.5,None,0.0,0.0,0.5,0.1778,0,0,1
GH,I-Root,weighted,all,full,8,4,0.5,West Africa Cable System (WACS),2.5552,0.3194,MainOne,2.2985,0.2873,0.0321,1,AS29614->AS8657,2,0.25,None,0,0.0,0.25,0.0694,Bayobab,2.5282,0.316,Vodafone,2.059,0.2574,0.0587,-0.0034,0,2,2
CM,C-Root,weighted,all,full,4,2,0.5,South America-1 (SAm-1),1.2697,0.3174,America Movil Submarine Cable System-1 (AMX-1),0.6846,0.1712,0.1463,3,AS60171->AS174,2,0.5,AS174->AS2149,2,0.5,0.0,-0.1826,Telxius,1.3811,0.3453,América Móvil (Claro),0.3503,0.0876,0.2577,0.0279,0,1,1
GH,M-Root,weighted,all,full,8,4,0.5,West Africa Cable System (WACS),2.3621,0.2953,MainOne,2.107,0.2634,0.0319,6,AS6939->AS7500,4,0.5,AS3741->AS6939,2,0.25,0.25,-0.2047,Bayobab,2.738,0.3422,Vodafone,2.2518,0.2815,0.0608,0.047,0,2,2
GH,A-Root,weighted,all,full,8,4,0.5,West Africa Cable System (WACS),2.3612,0.2952,MainOne,2.107,0.2634,0.0318,1,AS29614->AS8657,1,0.125,None,0,0.0,0.125,0.1702,Bayobab,2.738,0.3422,Vodafone,2.2518,0.2815,0.0608,0.0471,0,2,2
GH,C-Root,weighted,all,full,8,4,0.5,West Africa Cable System (WACS),2.3595,0.2949,MainOne,2.1056,0.2632,0.0317,2,AS174->AS2149,8,1.0,AS29614->AS8657,2,0.25,0.75,-0.7051,Bayobab,2.738,0.3422,Vodafone,2.2518,0.2815,0.0608,0.0473,0,2,2
SS,M-Root,weighted,all,full,2,1,0.5,2Africa,0.5886,0.2943,Africa-1,0.5886,0.2943,0.0,2,AS6939->AS7500,2,1.0,AS37406->AS6939,2,1.0,0.0,-0.7057,Telecom Egypt,0.8,0.4,Mobily,0.6,0.3,0.1,0.1057,0,0,1
SS,I-Root,weighted,all,full,2,1,0.5,2Africa,0.5876,0.2938,Africa-1,0.5876,0.2938,0.0,1,AS37406->AS6939,2,1.0,None,0,0.0,1.0,-0.7062,Telecom Egypt,0.8,0.4,Mobily,0.6,0.3,0.1,0.1062,0,0,1
SS,K-Root,weighted,all,full,2,1,0.5,2Africa,0.5865,0.2933,Africa-1,0.5865,0.2933,0.0,2,AS6939->AS25152,2,1.0,AS37406->AS6939,2,1.0,0.0,-0.7067,Telecom Egypt,0.8,0.4,Mobily,0.6,0.3,0.1,0.1067,0,0,1
TG,C-Root,weighted,all,full,2,1,0.5,West Africa Cable System (WACS),0.5816,0.2908,Equiano,0.5541,0.2771,0.0137,2,AS174->AS2149,2,1.0,AS36924->AS6762,2,1.0,0.0,-0.7092,Altice Portugal,0.5121,0.256,Angola Cables,0.5121,0.256,0.0,-0.0348,0,0,1
GH,B-Root,weighted,all,full,8,4,0.5,West Africa Cable System (WACS),2.305,0.2881,MainOne,2.0507,0.2563,0.0318,2,AS29614->AS8657,2,0.25,AS8657->AS2914,2,0.25,0.0,0.0381,Bayobab,3.0269,0.3784,Vodafone,2.059,0.2574,0.121,0.0902,0,2,2
VA,A-Root,weighted,all,full,2,1,0.5,Blue,0.5654,0.2827,None,0.0,0.0,0.2827,0,None,0,0.0,None,0,0.0,0.0,0.2827,Google,1.0,0.5,Sparkle,1.0,0.5,0.0,0.2173,0,1,0
SN,C-Root,weighted,all,full,4,2,0.5,Africa Coast to Europe (ACE),1.0497,0.2624,SAT-3/WASC,1.04,0.26,0.0024,3,AS174->AS2149,4,1.0,AS8346->AS6453,2,0.5,0.5,-0.7376,Orange,2.0,0.5,Orange Cote d’Ivoire,2.0,0.5,0.0,0.2376,0,0,2
TO,M-Root,weighted,all,full,2,1,0.5,Japan-Guam-Australia South (JGA-S),0.5153,0.2577,Hawaiki Nui 1,0.5081,0.254,0.0036,3,AS14593->AS4826,2,1.0,AS24390->AS14593,2,1.0,0.0,-0.7423,Australia’s Academic and Research Network (AARNET),0.5036,0.2518,Google,0.5036,0.2518,0.0,-0.0059,0,0,1
TL,H-Root,weighted,all,full,6,3,0.5,Asia Connect Cable-1 (ACC-1),1.5447,0.2575,Hawaiki Nui 1,1.5096,0.2516,0.0059,3,AS38077->AS1299,3,0.5,AS64055->AS4826,1,0.1667,0.3333,-0.2425,Inligo Networks,1.5172,0.2529,BW Digital,1.4828,0.2471,0.0057,-0.0046,0,0,3
TV,G-Root,weighted,all,full,2,1,0.5,Australia-Japan Cable (AJC),0.5127,0.2564,None,0.0,0.0,0.2564,2,AS9241->AS3356,2,1.0,AS23917->AS9241,2,1.0,0.0,-0.7436,AT&T,1.0,0.5,NTT,1.0,0.5,0.0,0.2436,0,0,1
SN,I-Root,weighted,all,full,4,2,0.5,Africa Coast to Europe (ACE),1.024,0.256,SAT-3/WASC,1.0146,0.2536,0.0024,3,AS37649->AS37613,2,0.5,AS6453->AS9002,2,0.5,0.0,-0.244,Orange,2.0,0.5,Orange Cote d’Ivoire,2.0,0.5,0.0,0.244,0,0,2
SN,K-Root,weighted,all,full,4,2,0.5,Africa Coast to Europe (ACE),1.0206,0.2552,SAT-3/WASC,1.0112,0.2528,0.0024,5,AS6453->AS32098,2,0.5,AS8346->AS6453,2,0.5,0.0,-0.2448,Orange,2.0,0.5,Orange Cote d’Ivoire,2.0,0.5,0.0,0.2448,0,0,2
TG,B-Root,weighted,all,full,2,1,0.5,West Africa Cable System (WACS),0.5088,0.2544,None,0.0,0.0,0.2544,1,AS36924->AS6762,2,1.0,None,0,0.0,1.0,-0.7456,Altice Portugal,1.0,0.5,Angola Cables,1.0,0.5,0.0,0.2456,0,1,0
SN,J-Root,weighted,all,full,4,2,0.5,Africa Coast to Europe (ACE),1.0153,0.2538,SAT-3/WASC,1.0059,0.2515,0.0023,2,AS8346->AS6453,2,0.5,AS37649->AS37613,2,0.5,0.0,-0.2462,Orange,2.0,0.5,Orange Cote d’Ivoire,2.0,0.5,0.0,0.2462,0,0,2
SN,A-Root,weighted,all,full,4,2,0.5,Africa Coast to Europe (ACE),1.0104,0.2526,SAT-3/WASC,0.5024,0.1256,0.127,2,AS37649->AS37613,2,0.5,AS8346->AS6453,2,0.5,0.0,-0.2474,Orange,2.0,0.5,Orange Cote d’Ivoire,2.0,0.5,0.0,0.2474,0,1,1
OM,I-Root,weighted,all,full,6,3,0.5,SeaMeWe-6,1.4689,0.2448,Asia Connect Cable-1 (ACC-1),0.743,0.1238,0.121,1,AS8529->AS55818,4,0.6667,None,0,0.0,0.6667,-0.4219,Telin,2.1253,0.3542,Bahrain Telecommunications Company (Batelco),2.0,0.3333,0.0209,0.1094,2,0,1
FJ,H-Root,weighted,all,full,4,2,0.5,Asia Pacific Gateway (APG),0.8989,0.2247,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,0.8989,0.2247,0.0,1,AS2914->AS1508,2,0.5,None,0,0.0,0.5,-0.2753,BW Digital,1.0,0.25,China Unicom,0.4686,0.1171,0.1329,0.0253,0,0,2
CV,I-Root,weighted,all,full,8,4,0.5,West Africa Cable System (WACS),1.6063,0.2008,MAREA,0.6831,0.0854,0.1154,2,AS37517->AS6939,6,0.75,AS37575->AS8657,2,0.25,0.5,-0.5492,Tata Communications,3.0,0.375,Altice Portugal,2.0,0.25,0.125,0.1742,2,2,0
AF,G-Root,weighted,all,full,14,7,0.5,SeaMeWe-4,2.6933,0.1924,Asia United Gateway East (AUG East),1.5447,0.1103,0.082,9,AS9557->AS2914,8,0.5714,AS6762->AS3356,4,0.2857,0.2857,-0.3791,Singtel,5.9111,0.4222,Telekom Malaysia,5.7341,0.4096,0.0126,0.2298,0,4,3
NC,I-Root,weighted,all,full,10,5,0.5,Honomoana,1.8362,0.1836,Tasman Ring Network,1.8362,0.1836,0.0,1,AS18200->AS6939,10,1.0,None,0,0.0,1.0,-0.8164,Bell Canada,2.0,0.2,Ledcor Industries Inc.,2.0,0.2,0.0,0.0164,0,2,3
NZ,K-Root,weighted,all,full,203,98,0.4828,Tasman Ring Network,34.2117,0.1685,Honomoana,32.6775,0.161,0.0076,17,AS6939->AS25152,90,0.4433,AS7578->AS137409,80,0.3941,0.0493,-0.2748,Google,33.2844,0.164,Southern Cross Cable Network,28.1004,0.1384,0.0255,-0.0046,2,0,96
FI,C-Root,weighted,all,full,300,144,0.48,Baltic Sea Submarine Cable,81.9135,0.273,Eastern Light Sweden-Finland I,81.3748,0.2712,0.0018,10,AS174->AS2149,288,0.96,AS6667->AS174,47,0.1567,0.8033,-0.687,Eastern Light,86.9879,0.29,CITIC Telecom International,46.0711,0.1536,0.1364,0.0169,0,1,143
SV,I-Root,weighted,all,full,22,10,0.4545,South America-1 (SAm-1),7.5427,0.3429,South Pacific Cable System (SPCS)/Mistral,7.5427,0.3429,0.0,4,AS12127->AS12956,6,0.2727,AS12956->AS19422,6,0.2727,0.0,0.0701,Telxius,8.8571,0.4026,América Móvil (Claro),4.4286,0.2013,0.2013,0.0597,0,0,10
SV,M-Root,weighted,all,full,22,10,0.4545,South America-1 (SAm-1),7.087,0.3221,South Pacific Cable System (SPCS)/Mistral,5.5408,0.2519,0.0703,6,AS22548->AS7500,10,0.4545,AS12127->AS12956,6,0.2727,0.1818,-0.1324,Telxius,10.0,0.4545,América Móvil (Claro),4.0,0.1818,0.2727,0.1324,2,0,8
MM,M-Root,weighted,all,full,9,4,0.4444,Hawaiki Nui 1,2.2467,0.2496,None,0.0,0.0,0.2496,6,AS2914->AS7575,4,0.4444,AS4608->AS7500,4,0.4444,0.0,-0.1948,BW Digital,4.0,0.4444,None,0.0,0.0,0.4444,0.1948,0,0,4
GU,H-Root,weighted,all,full,18,8,0.4444,Tabua,4.1128,0.2285,SEA-US,3.3058,0.1837,0.0448,2,AS2914->AS1508,6,0.3333,AS14593->AS137074,1,0.0556,0.2778,-0.1048,Google,5.3263,0.2959,GTA TeleGuam,2.6737,0.1485,0.1474,0.0674,0,8,0
GU,J-Root,weighted,all,full,18,8,0.4444,Tabua,4.102,0.2279,SEA-US,3.2972,0.1832,0.0447,1,AS14593->AS21859,2,0.1111,None,0,0.0,0.1111,0.1168,Google,5.3263,0.2959,GTA TeleGuam,2.6737,0.1485,0.1474,0.068,0,8,0
EE,G-Root,weighted,all,full,77,33,0.4286,Baltic Sea Submarine Cable,17.3703,0.2256,Finland-Estonia 3 (EESF-3),12.8922,0.1674,0.0582,6,AS1299->AS3356,19,0.2468,AS1257->AS3356,12,0.1558,0.0909,-0.0212,CITIC Telecom International,13.6497,0.1773,Arelion,11.688,0.1518,0.0255,-0.0483,0,13,20
TL,B-Root,weighted,all,full,7,3,0.4286,Asia Connect Cable-1 (ACC-1),1.5445,0.2206,Hawaiki Nui 1,1.01,0.1443,0.0764,2,AS38077->AS1299,4,0.5714,AS64055->AS4826,1,0.1429,0.4286,-0.3508,Inligo Networks,2.0115,0.2874,BW Digital,0.9885,0.1412,0.1461,0.0667,0,1,2
TL,F-Root,weighted,all,full,7,3,0.4286,Asia Connect Cable-1 (ACC-1),1.5358,0.2194,Hawaiki Nui 1,1.004,0.1434,0.076,2,AS38077->AS1299,4,0.5714,AS64055->AS4826,2,0.2857,0.2857,-0.352,Inligo Networks,2.0115,0.2874,BW Digital,0.9885,0.1412,0.1461,0.068,0,1,2
MY,K-Root,weighted,all,full,78,33,0.4231,SeaMeWe-4,20.9909,0.2691,SeaMeWe-6,20.9909,0.2691,0.0,19,AS9498->AS25152,30,0.3846,AS4788->AS9498,22,0.2821,0.1026,-0.1155,Singtel,17.8428,0.2288,Telekom Malaysia,17.3388,0.2223,0.0065,-0.0404,0,0,33
HK,C-Root,weighted,all,full,118,48,0.4068,Asia Pacific Gateway (APG),31.3504,0.2657,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,31.3504,0.2657,0.0,13,AS174->AS2149,91,0.7712,AS9269->AS174,8,0.0678,0.7034,-0.5055,China Unicom,21.6006,0.1831,China Telecom,21.5907,0.183,0.0001,-0.0826,1,0,47
TH,G-Root,weighted,all,full,79,32,0.4051,APCN-2,18.8098,0.2381,Southeast Asia-Japan Cable 2 (SJC2),17.0804,0.2162,0.0219,14,AS4637->AS3356,24,0.3038,AS38082->AS3356,15,0.1899,0.1139,-0.0657,Chunghwa Telecom,19.2896,0.2442,Singtel,17.4215,0.2205,0.0236,0.0061,0,14,18
BH,M-Root,weighted,all,full,10,4,0.4,SeaMeWe-6,2.7843,0.2784,2Africa,2.4486,0.2449,0.0336,5,AS8966->AS7500,4,0.4,AS35819->AS7500,4,0.4,0.0,-0.1216,Orange,4.0,0.4,Telecom Egypt,4.0,0.4,0.0,0.1216,0,0,4
BH,C-Root,weighted,all,full,10,4,0.4,SeaMeWe-6,2.4495,0.2449,2Africa,1.2194,0.1219,0.123,3,AS174->AS2149,10,1.0,AS5416->AS174,8,0.8,0.2,-0.7551,Orange,4.0,0.4,Telecom Egypt,4.0,0.4,0.0,0.1551,0,2,2
