country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,analysis_scope
IE,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,19,19.0,2,landing_region_0e4787536c66::landing_region_a371d3258cbb,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_corridor_observation_concentration,True,False,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,16,9,1,0.0,1.0,transition_near_country
IL,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,217,217.0,10,landing_region_192d23342e5f::landing_region_cc314324bd60,0.5960061443932412,0.7281874039938556,0.8327188940092166,1.3695242951229138,0.594776844204322,3.933479075156344,weak_corridor_observation_concentration,True,True,True,True,auditable,,68,52,1,0.9262672811059907,0.07373271889400922,transition_near_country
IN,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,184,184.0,10,landing_region_0074f164da96::landing_region_32509493c7f4,0.3967391304347826,0.6576086956521738,0.7826086956521738,1.5627198189846754,0.678680594145893,4.771781994962101,broad_corridor_observation_distribution,False,False,True,True,auditable,,109,74,1,0.3967391304347826,0.6032608695652174,transition_near_country
IT,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,47,47.0,9,landing_region_04d22ee1208c::landing_region_1d5c9bdda1cc,0.2978723404255319,0.5106382978723404,0.6170212765957447,1.9202349216446493,0.8739365750098356,6.822561048305318,broad_corridor_observation_distribution,False,False,True,True,auditable,,38,33,1,0.40425531914893614,0.5957446808510638,transition_near_country
JM,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,28,28.0,2,landing_region_68c87c6fa47f::landing_region_bb71ecf60691,0.9642857142857143,1.0,1.0,0.15407610367102942,0.22228483068568797,1.1665796643952542,severe_corridor_observation_concentration,True,False,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,12,10,1,0.9642857142857143,0.03571428571428571,transition_near_country
JP,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,36,36.0,5,landing_region_a995dae8d34a::landing_region_df61fea74887,0.5555555555555556,0.6944444444444444,0.8333333333333334,1.24862410074524,0.775813773926098,3.4855438994550716,weak_corridor_observation_concentration,True,True,True,True,auditable,,20,15,1,0.4444444444444444,0.5555555555555556,transition_near_country
KE,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,28,28.0,3,landing_region_173727a59ebb::landing_region_57424b247075,0.6071428571428571,0.8928571428571428,0.9999999999999999,0.9002046513038221,0.8194015856086728,2.4601065236507873,moderate_corridor_observation_concentration,True,False,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,27,24,1,0.0,1.0,transition_near_country
KN,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,6,6.000000000000001,6,landing_region_04a5b4bc2547::landing_region_32bca37bf53d,0.7000000000000001,0.8666666666666667,0.9,1.0017920231834092,0.5591107737329342,2.7231574197962702,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,4,1,0.6666666666666665,0.33333333333333326,transition_near_country
KY,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,3,3.0,1,landing_region_6a990cca53f4::landing_region_bd03623e84bf,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
LC,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_32bca37bf53d::landing_region_c92fc361db9a,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
