probe_country,service_id,path_scope_stratum,total_atomic_segments,uniquely_resolved_segments,bounded_candidate_set_segments,no_matched_corridor_segments,insufficiently_resolved_segments,rtt_conclusive_segments,rtt_inconclusive_segments,uniquely_resolved_share,bounded_candidate_set_share,no_matched_corridor_share,insufficiently_resolved_share
TV,H-Root,resolved_entry_only,10,2,0,8,0,6,4,0.2,0.0,0.8,0.0
TW,H-Root,all_publicly_visible,1200,60,70,721,349,827,373,0.05,0.058333333333333334,0.6008333333333333,0.29083333333333333
TW,H-Root,resolved_entry_only,1098,50,68,661,319,749,349,0.04553734061930783,0.061930783242258654,0.6020036429872495,0.290528233151184
TZ,H-Root,all_publicly_visible,44,0,0,42,2,32,12,0.0,0.0,0.9545454545454546,0.045454545454545456
TZ,H-Root,resolved_entry_only,44,0,0,42,2,32,12,0.0,0.0,0.9545454545454546,0.045454545454545456
UA,H-Root,all_publicly_visible,1870,0,0,1142,728,1342,528,0.0,0.0,0.6106951871657754,0.3893048128342246
UA,H-Root,resolved_entry_only,1834,0,0,1126,708,1312,522,0.0,0.0,0.613958560523446,0.386041439476554
UG,H-Root,all_publicly_visible,111,0,0,101,10,74,37,0.0,0.0,0.9099099099099099,0.09009009009009009
UG,H-Root,resolved_entry_only,111,0,0,101,10,74,37,0.0,0.0,0.9099099099099099,0.09009009009009009
US,H-Root,all_publicly_visible,24885,630,39,17993,6223,17911,6974,0.02531645569620253,0.001567209162145871,0.7230460116536066,0.25007032348804503
US,H-Root,resolved_entry_only,18418,511,39,13607,4261,12890,5528,0.02774459767618634,0.002117493756108155,0.7387881420349658,0.2313497665327397
UY,H-Root,all_publicly_visible,366,0,0,336,30,255,111,0.0,0.0,0.9180327868852459,0.08196721311475409
UY,H-Root,resolved_entry_only,356,0,0,330,26,245,111,0.0,0.0,0.9269662921348315,0.07303370786516854
UZ,H-Root,all_publicly_visible,164,0,0,102,62,123,41,0.0,0.0,0.6219512195121951,0.3780487804878049
UZ,H-Root,resolved_entry_only,164,0,0,102,62,123,41,0.0,0.0,0.6219512195121951,0.3780487804878049
VA,H-Root,all_publicly_visible,30,0,0,24,6,22,8,0.0,0.0,0.8,0.2
VA,H-Root,resolved_entry_only,30,0,0,24,6,22,8,0.0,0.0,0.8,0.2
VE,H-Root,all_publicly_visible,411,33,0,129,249,326,85,0.08029197080291971,0.0,0.31386861313868614,0.6058394160583942
VE,H-Root,resolved_entry_only,236,13,0,67,156,181,55,0.05508474576271186,0.0,0.2838983050847458,0.6610169491525424
VI,H-Root,all_publicly_visible,67,4,0,39,24,51,16,0.05970149253731343,0.0,0.582089552238806,0.3582089552238806
VI,H-Root,resolved_entry_only,19,0,0,15,4,14,5,0.0,0.0,0.7894736842105263,0.21052631578947367
VN,H-Root,all_publicly_visible,438,2,4,322,110,307,131,0.0045662100456621,0.0091324200913242,0.7351598173515982,0.2511415525114155
VN,H-Root,resolved_entry_only,438,2,4,322,110,307,131,0.0045662100456621,0.0091324200913242,0.7351598173515982,0.2511415525114155
VU,H-Root,all_publicly_visible,12,2,0,4,6,10,2,0.16666666666666666,0.0,0.3333333333333333,0.5
VU,H-Root,resolved_entry_only,12,2,0,4,6,10,2,0.16666666666666666,0.0,0.3333333333333333,0.5
YE,H-Root,all_publicly_visible,17,0,0,7,10,11,6,0.0,0.0,0.4117647058823529,0.5882352941176471
YE,H-Root,resolved_entry_only,17,0,0,7,10,11,6,0.0,0.0,0.4117647058823529,0.5882352941176471
ZA,H-Root,all_publicly_visible,1035,0,0,629,406,718,317,0.0,0.0,0.6077294685990338,0.3922705314009662
ZA,H-Root,resolved_entry_only,1031,0,0,627,404,716,315,0.0,0.0,0.6081474296799224,0.3918525703200776
ZM,H-Root,all_publicly_visible,26,0,0,16,10,21,5,0.0,0.0,0.6153846153846154,0.38461538461538464
ZM,H-Root,resolved_entry_only,16,0,0,14,2,11,5,0.0,0.0,0.875,0.125
ZW,H-Root,all_publicly_visible,45,0,0,35,10,35,10,0.0,0.0,0.7777777777777778,0.2222222222222222
ZW,H-Root,resolved_entry_only,45,0,0,35,10,35,10,0.0,0.0,0.7777777777777778,0.2222222222222222
