probe_country,service_id,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share
GU,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,31,31.0,7,landing_region_0014::landing_region_0266,0.3870967741935484,0.6129032258064516,0.8387096774193548,4.704740189413851,weak_corridor_observation_concentration,True,False,False,False,insufficient_minimum_unique_probes,minimum_unique_probes,7,3,1,0.5483870967741935,0.45161290322580644
HK,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,75,75.0,4,landing_region_0132::landing_region_0230,0.88,0.9333333333333333,0.9733333333333334,1.6392319761684426,severe_corridor_observation_concentration,True,True,True,True,auditable,,35,21,1,0.09333333333333334,0.9066666666666666
HN,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,11,11.0,3,landing_region_0174::landing_region_0775,0.4090909090909091,0.8181818181818182,1.0,2.8327833196740517,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,4,1,0.0,1.0
ID,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,135,135.0,14,landing_region_0061::landing_region_0132,0.4,0.6074074074074074,0.6839506172839507,6.743758031364432,broad_corridor_observation_distribution,False,False,True,True,auditable,,31,23,1,0.6074074074074074,0.3925925925925926
IE,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4,4.0,2,landing_region_0364::landing_region_0389,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.5,0.5
IL,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,18,18.0,1,landing_region_0083::landing_region_0083,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,11,7,1,1.0,0.0
IM,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4,4.0,1,landing_region_0169::landing_region_0334,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1,0.0,1.0
IN,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,69,69.0,4,landing_region_0132::landing_region_0663,0.5942028985507246,0.8405797101449275,0.927536231884058,2.8777882817425557,moderate_corridor_observation_concentration,True,True,True,True,auditable,,25,12,1,0.07246376811594203,0.927536231884058
IS,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,8,8.0,3,landing_region_0051::landing_region_0051,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.5,0.5
IT,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,39,39.0,3,landing_region_0389::landing_region_0431,0.7948717948717948,0.9487179487179487,1.0,1.864104470532951,moderate_corridor_observation_concentration,True,True,True,True,auditable,,18,12,1,0.20512820512820512,0.7948717948717948
JP,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,234,234.0,14,landing_region_0348::landing_region_0843,0.3547008547008547,0.6025641025641026,0.811965811965812,5.263045844491664,weak_corridor_observation_concentration,True,True,True,True,auditable,,70,38,1,0.8290598290598291,0.17094017094017094
KE,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0054::landing_region_0650,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0
KG,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,23,23.0,1,landing_region_0051::landing_region_0512,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,12,7,1,0.0,1.0
KI,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0348::landing_region_0843,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0
KR,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,3,3.0,1,landing_region_0348::landing_region_0843,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,1,1.0,0.0
KY,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0174::landing_region_0412,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0
KZ,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0051::landing_region_0512,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0
