landing_region_id,landing_region_label,landing_station_count,region_diameter_km,configured_maximum_diameter_km,diameter_within_configured_maximum,configured_radius_km,diameter_within_configured_radius,region_assignment_methods,landing_station_ids
landing_region_1d4ada4907b5,"To'ahotu, French Polynesia",6,16.24136732278433,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""faratea-french-polynesia"", ""hitiaa-french-polynesia"", ""mitirapa-french-polynesia"", ""tautira-french-polynesia"", ""teahupoo-french-polynesia"", ""toahotu-french-polynesia""]"
landing_region_1d5c9bdda1cc,"Rome, Italy",2,26.759758052640215,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""fiumicino-italy"", ""rome-italy""]"
landing_region_1d8f590fc27d,"Funningsfjordur, Faroe Islands",2,26.47914110967641,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""funningsfjordur-faroe-islands"", ""torshavn-faroe-islands""]"
landing_region_1dcdfd9b047d,"São Mateus, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""so-mateus-brazil""]"
landing_region_1e005e55c849,"Belize City, Belize",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""belize-city-belize""]"
landing_region_1e575915bb6e,"Negril, Jamaica",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""negril-jamaica""]"
landing_region_1e5e6ed506f0,"Kökar, Finland",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kkar-finland""]"
landing_region_1ea97fff8487,"Asilah, Morocco",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""asilah-morocco""]"
landing_region_1eb8753b1d9b,"Bali, Indonesia",2,6.53208086350704,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bali-indonesia"", ""seraya-indonesia""]"
landing_region_1ef38be3b39c,"Abu Dhabi, United Arab Emirates",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""abu-dhabi-united-arab-emirates""]"
landing_region_1f11cc7f9708,"Miyake, Japan",2,24.839516317048922,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mikurashima-japan"", ""miyake-japan""]"
landing_region_1f26c900e443,"Daet, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""daet-philippines""]"
landing_region_1f353b6f915d,"Needham’s Point, Barbados",3,9.270191910527585,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bridgetown-barbados"", ""needhams-point-barbados"", ""pegwell-barbados""]"
landing_region_1f3c5a2f141e,"South Arne, Denmark",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""south-arne-denmark""]"
landing_region_1f4b8d181127,"Das Island, United Arab Emirates",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""das-island-united-arab-emirates""]"
landing_region_1f71b424c5d9,"Cagdianao, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cagdianao-philippines""]"
landing_region_1f776bd1cb70,"Ishikari, Japan",2,12.534935378377858,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ishikari-japan"", ""sapporo-japan""]"
landing_region_1f9b33fd8454,"Kawinda Nae, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kawinda-nae-indonesia""]"
landing_region_1fe644ca3af8,"Umiujaq, QC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""umiujaq-qc-canada""]"
landing_region_20359afe5fc5,"Sungai Kakap, Indonesia",2,17.514640397100997,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""pontianak-indonesia"", ""sungai-kakap-indonesia""]"
landing_region_20360c062a37,"Bandaneria, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bandaneria-indonesia""]"
landing_region_20f4475c4813,"Tomakomai, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tomakomai-japan""]"
landing_region_2145c8c36eda,"Porto Seguro, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""porto-seguro-brazil""]"
landing_region_21471413bf8b,"Alsgarde, Denmark",4,12.099142852523219,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""alsgarde-denmark"", ""helsingborg-sweden"", ""helsingr-denmark"", ""kristinelund-sweden""]"
landing_region_21551e42403e,"Sanur, Indonesia",4,17.943941018800768,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""denpasar-indonesia"", ""jimbaran-indonesia"", ""padang-galak-indonesia"", ""sanur-indonesia""]"
landing_region_21eee101671e,"Marsala, Italy",2,21.613725090648785,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""marsala-italy"", ""mazara-del-vallo-italy""]"
landing_region_222235fff376,"Ponce, PR, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ponce-pr-united-states""]"
landing_region_2231deadae71,"Baie Jacotet, Mauritius",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""baie-jacotet-mauritius""]"
landing_region_2250855567fa,"Soyo, Angola",2,23.092822235933482,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""muanda-congo-dem-rep-"", ""soyo-angola""]"
landing_region_227ee9e116da,"Baler, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""baler-philippines""]"
landing_region_2299790497eb,"Ketapang, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ketapang-indonesia""]"
landing_region_22e270cff6ba,"Oara, New Zealand",2,19.219925845549703,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kaikoura-new-zealand"", ""oara-new-zealand""]"
landing_region_22e3b376dfe7,"Yzerfontein, South Africa",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""yzerfontein-south-africa""]"
landing_region_235dffa1170d,"Yuquot, BC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""yuquot-bc-canada""]"
landing_region_23b11363d820,"Bluefields, Nicaragua",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bluefields-nicaragua""]"
landing_region_23ed0ec63629,"Quaqtaq, QC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""quaqtaq-qc-canada""]"
landing_region_241740103a2f,"Boat Harbour, TAS, Australia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""boat-harbour-tas-australia""]"
landing_region_24728f09c1b8,"Beausejour, Guadeloupe",2,22.190867166813497,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""beausejour-guadeloupe"", ""saint-franois-guadeloupe""]"
landing_region_24779f71d824,"Dunvegan, United Kingdom",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""dunvegan-united-kingdom""]"
landing_region_247e4d565916,"Tua Pejat, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tua-pejat-indonesia""]"
landing_region_24ae41c8c43e,"Natal, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""natal-brazil""]"
landing_region_251017c4634f,"L'Anse-à-Beaufils, QC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""lanse--beaufils-qc-canada""]"
landing_region_2525004e2666,"Arrecife, Canary Islands, Spain",2,29.248412129765224,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""arrecife-canary-islands-spain"", ""playa-blanca-canary-islands-spain""]"
landing_region_25473fa3ac0b,"Levin, New Zealand",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""levin-new-zealand""]"
landing_region_255a5c257a96,"Port Ramsay, United Kingdom",4,19.07005742810723,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""duart-bay-united-kingdom"", ""ganavan-bay-united-kingdom"", ""port-appin-united-kingdom"", ""port-ramsay-united-kingdom""]"
landing_region_2560c7966306,"Grand Baie (Rodrigues), Mauritius",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""grand-baie-rodrigues-mauritius""]"
landing_region_25a669da6890,"Phetchaburi, Thailand",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""phetchaburi-thailand""]"
landing_region_25f175facd2e,"Sungsang, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sungsang-indonesia""]"
landing_region_2690d89d7469,"Fakarava, French Polynesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""fakarava-french-polynesia""]"
landing_region_26a543d8caf1,"Ventspils, Latvia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ventspils-latvia""]"
landing_region_26a6a5cbcbea,"Kupang, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kupang-indonesia""]"
landing_region_26cbd7e9a6d0,"Bata, Equatorial Guinea",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bata-equatorial-guinea""]"
landing_region_271ad44782a4,"Chongming, China",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""chongming-china""]"
landing_region_272f80fb2a3e,"Hot Springs Cove, BC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""hot-springs-cove-bc-canada""]"
landing_region_27d14617cdcd,"Tonantins, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tonantins-brazil""]"
landing_region_2810f26f8ded,"Penang, Malaysia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""penang-malaysia""]"
landing_region_282fd8dbb423,"Madura, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""madura-indonesia""]"
landing_region_2899c8b816f4,"Cancún, Mexico",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cancn-mexico""]"
landing_region_28c1e493572a,"Raha, Indonesia",2,15.61243196520498,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""buranga-indonesia"", ""raha-indonesia""]"
landing_region_28f374bc55f7,"Newcastle, United Kingdom",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""newcastle-united-kingdom""]"
landing_region_292e4d50b009,"Rio Branco, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""rio-branco-brazil""]"
landing_region_2953c390ba40,"Invercargill, New Zealand",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""invercargill-new-zealand""]"
landing_region_295f9b3d3c0a,"Shikinejima, Japan",3,21.525503270718932,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kozushima-japan"", ""niijima-japan"", ""shikinejima-japan""]"
landing_region_29865afa9b90,"Ngwe Saung, Myanmar",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ngwe-saung-myanmar""]"
landing_region_29c26bf03576,"Labuhan Bajo, Indonesia",2,3.439912822766675,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""labuan-bajo-indonesia"", ""labuhan-bajo-indonesia""]"
landing_region_2a7a91ea9e98,"Calbayog, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""calbayog-philippines""]"
landing_region_2ab7051bca43,"Silecroft Beach, United Kingdom",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""silecroft-beach-united-kingdom""]"
landing_region_2aceafdd979d,"Panipahan, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""panipahan-indonesia""]"
landing_region_2c4b46e33e61,"Miura, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""miura-japan""]"
landing_region_2c5e500e243f,"Seward, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""seward-ak-united-states""]"
landing_region_2cbaaf36d8d2,"Mallorca, Spain",2,29.246767582947456,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mallorca-spain"", ""ses-covetes-spain""]"
landing_region_2cc0efbe769b,"Bowser, BC, Canada",3,29.64398197290095,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bowser-bc-canada"", ""denman-island-bc-canada"", ""port-alberni-bc-canada""]"
landing_region_2cd9dbc7c68a,"Domburg, Netherlands",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""domburg-netherlands""]"
landing_region_2d01bfeb3ebf,"Porto Velho, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""porto-velho-brazil""]"
landing_region_2d342f215f2f,"Valdemar, Denmark",2,15.150896058604385,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tyra-denmark"", ""valdemar-denmark""]"
landing_region_2d3c79b37946,"Talisay, Philippines",4,29.310531276742687,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cebu-philippines"", ""naga-philippines"", ""talisay-philippines"", ""toledo-philippines""]"
landing_region_2dfb12587edd,"Eek, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""eek-ak-united-states""]"
landing_region_2e263771884f,"Accra, Ghana",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""accra-ghana""]"
landing_region_2e4480a94ff9,"Kärdla, Estonia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""krdla-estonia""]"
landing_region_2e571d30f06e,"Cagliari, Italy",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cagliari-italy""]"
landing_region_2e6b4b7d69be,"Minicoy, India",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""minicoy-india""]"
landing_region_2ea2da3028b0,"Ras Lanuf, Libya",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ras-lanuf-libya""]"
landing_region_2ea8d24aded3,"Sandy Point, Bahamas",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sandy-point-bahamas""]"
landing_region_2ec55c59c5f2,"Thorlakshofn, Iceland",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""thorlakshofn-iceland""]"
landing_region_2ed51d5435b4,"Wrangell, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""wrangell-ak-united-states""]"
landing_region_2ef8c179d691,"Aktau, Kazakhstan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""aktau-kazakhstan""]"
landing_region_2f03a5522a3a,"Stanley, TAS, Australia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""stanley-tas-australia""]"
landing_region_2f142c297dd0,"Sile, Turkey",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sile-turkey""]"
landing_region_2f1f6d8f7ce5,"Oslo, Norway",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""oslo-norway""]"
landing_region_2f5d5a75193d,"Krabozavodskoye, Russia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""krabozavodskoye-russia""]"
landing_region_2f6a1b5f936b,"Yuza, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""yuza-japan""]"
landing_region_2fb85abccfbf,"Koh Samui, Thailand",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""koh-samui-thailand""]"
landing_region_2fbfa054741e,"Kagoshima, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kagoshima-japan""]"
landing_region_2fdded92a6de,"Brønnøysund, Norway",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""brnnysund-norway""]"
landing_region_2fee20529ebb,"Surigao City, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""surigao-city-philippines""]"
landing_region_302aaee1440e,"Rock Sound, Bahamas",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""rock-sound-bahamas""]"
landing_region_302e0e0e3e3a,"Forestville, QC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""forestville-qc-canada""]"
landing_region_304988613315,"Mamu, China",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mamu-china""]"
landing_region_30539757d9bc,"Kangirsuk, QC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kangirsuk-qc-canada""]"
landing_region_3063ebb9e126,"Baxedes, Greece",2,15.706126487903012,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""baxedes-greece"", ""perivolos-greece""]"
landing_region_30ae0974b387,"Linosa, Italy",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""linosa-italy""]"
landing_region_30beda532e6f,"Lagos, Nigeria",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""lagos-nigeria""]"
landing_region_311762c58847,"Cacongo, Angola",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cacongo-angola""]"
landing_region_3122e70829ac,"Eemshaven, Netherlands",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""eemshaven-netherlands""]"
landing_region_31351ac7877a,"Miyazaki, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""miyazaki-japan""]"
landing_region_3138e4d7671e,"Ust-Bolsheretsk, Russia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ust-bolsheretsk-russia""]"
landing_region_319456627525,"Brighton, United Kingdom",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""brighton-united-kingdom""]"
landing_region_31f11bcec97b,"King Cove, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""king-cove-ak-united-states""]"
landing_region_31f9dd3393b0,"Crescent Beach, RI, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""crescent-beach-ri-united-states""]"
landing_region_31fbd22192f6,"Alyangula, NT, Australia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""alyangula-nt-australia""]"
landing_region_3219a4adb8a2,"Gulliver, MI, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""gulliver-mi-united-states""]"
landing_region_32296c2cfd85,"Morowali, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""morowali-indonesia""]"
landing_region_32509493c7f4,"Chennai, India",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""chennai-india""]"
landing_region_32b0558d28d2,"Noro, Solomon Islands",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""noro-solomon-islands""]"
landing_region_32bca37bf53d,"Basseterre, Saint Kitts and Nevis",2,5.153170539928293,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""basseterre-saint-kitts-and-nevis"", ""frigate-bay-saint-kitts-and-nevis""]"
landing_region_32cbc5c69cb4,"Sanana, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sanana-indonesia""]"
