country,total_mappable_segments,unique_network_transitions_observed,top1_network_transition_key,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
SN,3,1,8346->6453,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
TH,44,12,38040->38040,0.2727272727272727,0.40909090909090906,0.5,2.2474685500991582,0.9044478794770423,9.46374848261821,broad_network_transition_distribution,0.20454545454545456,True,True,auditable,,15,10,0.5,0.5,transition_near_country
TO,3,1,24390->24390,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
TR,27,1,COUNTRY_FALLBACK:TR->GR,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,False,False,"insufficient_minimum_mappable_segments,maximum_country_fallback_share","minimum_mappable_segments,maximum_country_fallback_share",10,4,0.0,1.0,transition_near_country
TW,117,9,COUNTRY_FALLBACK:TW->HK,0.5042735042735043,0.6239316239316239,0.735042735042735,1.636830910725775,0.7449538511489656,5.138858179512831,broad_network_transition_distribution,0.6153846153846154,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,43,11,0.3504273504273504,0.6495726495726496,transition_near_country
US,508,41,COUNTRY_FALLBACK:US->US,0.2637795275590551,0.5098425196850394,0.6003937007874016,2.553681378457734,0.6876617263884299,12.854338469668244,broad_network_transition_distribution,0.27755905511811024,True,True,auditable,,158,52,0.9586614173228346,0.04133858267716536,transition_near_country
VE,6,2,COUNTRY_FALLBACK:VE->VE,0.6666666666666666,1.0,1.0,0.6365141682948128,0.9182958340544894,1.8898815748423097,moderate_network_transition_concentration,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,maximum_country_fallback_share",3,3,1.0,0.0,transition_near_country
VI,10,1,14434->14434,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.5,0.5,transition_near_country
VN,31,4,45899->45899,0.45161290322580644,0.8064516129032258,0.9032258064516129,1.1786541610204897,0.8502192565137011,3.2499972852073755,moderate_network_transition_concentration,0.0,True,True,auditable,,14,7,0.0,1.0,transition_near_country
ZA,35,8,COUNTRY_FALLBACK:ZA->ZA,0.4,0.5714285714285714,0.6571428571428571,1.791240829736425,0.8614047540328575,5.996888969871498,broad_network_transition_distribution,0.4,False,False,"insufficient_minimum_unique_probes,maximum_country_fallback_share","minimum_unique_probes,maximum_country_fallback_share",8,6,1.0,0.0,transition_near_country
