probe_country,service_id,msm_id,file_name,corridor_id,corridor_label,observation_mass,raw_segment_count_with_corridor_feasible,unique_atomic_segments,unique_traceroutes,unique_probes,unique_probe_asns,share_of_unit_observation_mass,rank_within_unit,is_top1_corridor,is_top2_corridor,is_top3_corridor,domestic_segment_mass,international_segment_mass
AE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0337::landing_region_0377,landing_region_0337 -> landing_region_0377,5.0,5,5,4,3,2,0.5555555555555556,1,True,False,False,5.0,0.0
AE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0377::landing_region_0663,landing_region_0377 -> landing_region_0663,2.5,4,4,3,2,1,0.2777777777777778,2,False,True,False,0.0,2.5
AE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0337::landing_region_0663,landing_region_0337 -> landing_region_0663,1.5,3,3,2,2,1,0.16666666666666666,3,False,False,True,0.0,1.5
AF,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0485,landing_region_0132 -> landing_region_0485,6.0,6,6,4,2,1,1.0,1,True,False,False,0.0,6.0
AR,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0975,landing_region_0174 -> landing_region_0975,1.0,1,1,1,1,1,1.0,1,True,False,False,0.0,1.0
AT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0376::landing_region_0376,landing_region_0376 -> landing_region_0376,7.0,7,7,6,3,3,1.0,1,True,False,False,2.0,5.0
AU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0625,landing_region_0041 -> landing_region_0625,19.0,19,19,14,7,4,0.1623931623931624,1,True,False,False,19.0,0.0
AU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0635,landing_region_0041 -> landing_region_0635,19.0,38,38,29,16,8,0.1623931623931624,2,False,True,False,19.0,0.0
AU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0945,landing_region_0041 -> landing_region_0945,19.0,38,38,29,16,8,0.1623931623931624,3,False,False,True,19.0,0.0
AU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0009::landing_region_0945,landing_region_0009 -> landing_region_0945,13.0,13,13,10,5,4,0.1111111111111111,4,False,False,False,13.0,0.0
AU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0041,landing_region_0041 -> landing_region_0041,12.0,12,12,10,5,2,0.10256410256410256,5,False,False,False,12.0,0.0
AU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0009::landing_region_0735,landing_region_0009 -> landing_region_0735,11.0,11,11,8,4,3,0.09401709401709402,6,False,False,False,11.0,0.0
AU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0735::landing_region_0945,landing_region_0735 -> landing_region_0945,10.0,10,10,8,4,2,0.08547008547008547,7,False,False,False,10.0,0.0
AU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0266,landing_region_0041 -> landing_region_0266,5.0,5,5,4,2,1,0.042735042735042736,8,False,False,False,0.0,5.0
AU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0009::landing_region_0041,landing_region_0009 -> landing_region_0041,3.0,3,3,2,1,1,0.02564102564102564,9,False,False,False,3.0,0.0
AU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0041::landing_region_0735,landing_region_0041 -> landing_region_0735,3.0,3,3,2,1,1,0.02564102564102564,10,False,False,False,3.0,0.0
AU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0089::landing_region_0635,landing_region_0089 -> landing_region_0635,3.0,3,3,2,2,1,0.02564102564102564,11,False,False,False,0.0,3.0
AX,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0415::landing_region_0693,landing_region_0415 -> landing_region_0693,4.5,9,9,2,1,1,0.5,1,True,False,False,3.0,1.5
AX,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0415::landing_region_0415,landing_region_0415 -> landing_region_0415,3.0,6,6,2,1,1,0.3333333333333333,2,False,True,False,3.0,0.0
AX,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0415::landing_region_0512,landing_region_0415 -> landing_region_0512,1.5,3,3,2,1,1,0.16666666666666666,3,False,False,True,0.0,1.5
BH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0035::landing_region_0035,landing_region_0035 -> landing_region_0035,3.0,3,3,2,1,1,1.0,1,True,False,False,3.0,0.0
BR,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0770,landing_region_0174 -> landing_region_0770,49.0,49,49,37,25,18,0.5903614457831325,1,True,False,False,0.0,49.0
BR,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0610::landing_region_0770,landing_region_0610 -> landing_region_0770,10.0,10,10,8,5,3,0.12048192771084337,2,False,True,False,0.0,10.0
BR,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0591::landing_region_0770,landing_region_0591 -> landing_region_0770,9.0,9,9,6,4,3,0.10843373493975904,3,False,False,True,0.0,9.0
BR,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0770::landing_region_0809,landing_region_0770 -> landing_region_0809,6.0,6,6,5,3,3,0.07228915662650602,4,False,False,False,6.0,0.0
BR,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0763::landing_region_0770,landing_region_0763 -> landing_region_0770,4.0,4,4,3,2,2,0.04819277108433735,5,False,False,False,4.0,0.0
BR,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0809,landing_region_0174 -> landing_region_0809,3.0,3,3,3,3,2,0.03614457831325301,6,False,False,False,0.0,3.0
BR,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0370::landing_region_0770,landing_region_0370 -> landing_region_0770,2.0,2,2,1,1,1,0.024096385542168676,7,False,False,False,2.0,0.0
CA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0200::landing_region_0944,landing_region_0200 -> landing_region_0944,18.0,18,18,13,7,6,0.35294117647058826,1,True,False,False,6.0,12.0
CA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0223::landing_region_0293,landing_region_0223 -> landing_region_0293,8.3,22,22,14,8,5,0.1627450980392157,2,False,True,False,0.5,7.8
CA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0008::landing_region_0223,landing_region_0008 -> landing_region_0223,7.8,21,21,13,7,4,0.15294117647058822,3,False,False,True,0.0,7.8
CA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0008::landing_region_0008,landing_region_0008 -> landing_region_0008,5.466666666666667,20,20,10,5,3,0.10718954248366014,4,False,False,False,3.6666666666666665,1.8
CA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0008::landing_region_0293,landing_region_0008 -> landing_region_0293,5.466666666666667,20,20,10,5,3,0.10718954248366014,5,False,False,False,3.6666666666666665,1.8
CA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0293::landing_region_0293,landing_region_0293 -> landing_region_0293,5.466666666666667,20,20,10,5,3,0.10718954248366014,6,False,False,False,3.6666666666666665,1.8
CA,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0223::landing_region_0223,landing_region_0223 -> landing_region_0223,0.5,1,1,1,1,1,0.00980392156862745,7,False,False,False,0.5,0.0
CH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0376::landing_region_0376,landing_region_0376 -> landing_region_0376,331.0,331,331,165,85,25,1.0,1,True,False,False,326.0,5.0
CL,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0242::landing_region_0975,landing_region_0242 -> landing_region_0975,7.0,7,7,6,3,2,0.7777777777777778,1,True,False,False,7.0,0.0
CL,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0242::landing_region_0836,landing_region_0242 -> landing_region_0836,2.0,2,2,2,1,1,0.2222222222222222,2,False,True,False,2.0,0.0
CM,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0333::landing_region_0556,landing_region_0333 -> landing_region_0556,1.5,3,3,2,1,1,0.5,1,True,False,False,0.0,1.5
CM,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0556::landing_region_0577,landing_region_0556 -> landing_region_0577,1.5,3,3,2,1,1,0.5,2,False,True,False,0.0,1.5
CN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0230,landing_region_0230 -> landing_region_0230,20.0,20,20,13,8,4,0.6451612903225806,1,True,False,False,20.0,0.0
CN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0230,landing_region_0132 -> landing_region_0230,3.0,3,3,2,1,1,0.0967741935483871,2,False,True,False,0.0,3.0
CN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0270::landing_region_0579,landing_region_0270 -> landing_region_0579,3.0,3,3,2,1,1,0.0967741935483871,3,False,False,True,3.0,0.0
CN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0132,landing_region_0132 -> landing_region_0132,1.0,3,3,2,1,1,0.03225806451612903,4,False,False,False,1.0,0.0
CN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0487,landing_region_0132 -> landing_region_0487,1.0,3,3,2,1,1,0.03225806451612903,5,False,False,False,1.0,0.0
CN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0807,landing_region_0132 -> landing_region_0807,1.0,3,3,2,1,1,0.03225806451612903,6,False,False,False,1.0,0.0
CN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0270,landing_region_0230 -> landing_region_0270,1.0,2,2,2,2,2,0.03225806451612903,7,False,False,False,1.0,0.0
CN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0579,landing_region_0230 -> landing_region_0579,1.0,2,2,2,2,2,0.03225806451612903,8,False,False,False,1.0,0.0
CO,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0149::landing_region_0174,landing_region_0149 -> landing_region_0174,17.0,17,17,12,7,7,0.6296296296296297,1,True,False,False,17.0,0.0
CO,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0129::landing_region_0174,landing_region_0129 -> landing_region_0174,4.5,6,6,4,2,2,0.16666666666666666,2,False,True,False,0.0,4.5
CO,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0243::landing_region_0603,landing_region_0243 -> landing_region_0603,4.0,4,4,3,2,2,0.14814814814814814,3,False,False,True,0.0,4.0
CO,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0243,landing_region_0174 -> landing_region_0243,1.5,3,3,2,1,1,0.05555555555555555,4,False,False,False,0.0,1.5
CU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0213,landing_region_0174 -> landing_region_0213,1.0,1,1,1,1,1,1.0,1,True,False,False,0.0,1.0
CV,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0239::landing_region_0769,landing_region_0239 -> landing_region_0769,1.0,2,2,2,1,1,0.5,1,True,False,False,0.0,1.0
CV,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0769::landing_region_0872,landing_region_0769 -> landing_region_0872,1.0,2,2,2,1,1,0.5,2,False,True,False,0.0,1.0
CW,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0603,landing_region_0174 -> landing_region_0603,5.0,5,5,3,2,2,1.0,1,True,False,False,0.0,5.0
CY,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0734::landing_region_1009,landing_region_0734 -> landing_region_1009,5.0,5,5,4,2,1,0.38461538461538464,1,True,False,False,5.0,0.0
CY,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0431::landing_region_0734,landing_region_0431 -> landing_region_0734,4.0,8,8,6,4,2,0.3076923076923077,2,False,True,False,0.0,4.0
CY,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0431::landing_region_1009,landing_region_0431 -> landing_region_1009,4.0,8,8,6,4,2,0.3076923076923077,3,False,False,True,0.0,4.0
DE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0376::landing_region_0376,landing_region_0376 -> landing_region_0376,31.0,31,31,23,12,6,0.32978723404255317,1,True,False,False,5.0,26.0
DE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0149::landing_region_0149,landing_region_0149 -> landing_region_0149,28.5,57,57,42,21,4,0.30319148936170215,2,False,True,False,28.5,0.0
DE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0149::landing_region_0610,landing_region_0149 -> landing_region_0610,28.5,57,57,42,21,4,0.30319148936170215,3,False,False,True,28.5,0.0
DE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0388::landing_region_0388,landing_region_0388 -> landing_region_0388,6.0,6,6,2,1,1,0.06382978723404255,4,False,False,False,6.0,0.0
DJ,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0330::landing_region_0431,landing_region_0330 -> landing_region_0431,2.0,2,2,2,2,1,1.0,1,True,False,False,0.0,2.0
DK,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0524::landing_region_0524,landing_region_0524 -> landing_region_0524,121.66666666666667,158,158,56,28,10,0.6175972927241963,1,True,False,False,121.66666666666667,0.0
DK,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0176::landing_region_0176,landing_region_0176 -> landing_region_0176,28.5,38,38,19,10,3,0.1446700507614213,2,False,True,False,28.5,0.0
DK,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0051::landing_region_0051,landing_region_0051 -> landing_region_0051,25.666666666666668,43,43,22,12,8,0.13028764805414553,3,False,False,True,23.166666666666668,2.5
DK,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0181::landing_region_0388,landing_region_0181 -> landing_region_0388,17.666666666666668,41,41,30,16,4,0.08967851099830795,4,False,False,False,17.666666666666668,0.0
DK,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0051::landing_region_0181,landing_region_0051 -> landing_region_0181,2.5,5,5,3,2,2,0.012690355329949238,5,False,False,False,0.0,2.5
DK,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0388::landing_region_0388,landing_region_0388 -> landing_region_0388,1.0,3,3,2,1,1,0.005076142131979695,6,False,False,False,1.0,0.0
DO,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0213,landing_region_0174 -> landing_region_0213,1.0,1,1,1,1,1,1.0,1,True,False,False,0.0,1.0
EC,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0465,landing_region_0174 -> landing_region_0465,1.0,1,1,1,1,1,1.0,1,True,False,False,1.0,0.0
EE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0351::landing_region_0512,landing_region_0351 -> landing_region_0512,22.5,45,45,23,12,9,0.3515625,1,True,False,False,0.0,22.5
EE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0512::landing_region_0640,landing_region_0512 -> landing_region_0640,22.5,45,45,23,12,9,0.3515625,2,False,True,False,0.0,22.5
EE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0351::landing_region_0640,landing_region_0351 -> landing_region_0640,13.0,13,13,9,5,3,0.203125,3,False,False,True,0.0,13.0
EE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0051::landing_region_0512,landing_region_0051 -> landing_region_0512,3.0,3,3,2,1,1,0.046875,4,False,False,False,0.0,3.0
EE,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0351::landing_region_0511,landing_region_0351 -> landing_region_0511,3.0,3,3,2,1,1,0.046875,5,False,False,False,3.0,0.0
ES,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0239::landing_region_0268,landing_region_0239 -> landing_region_0268,13.0,13,13,10,5,2,1.0,1,True,False,False,0.0,13.0
ET,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0330::landing_region_0431,landing_region_0330 -> landing_region_0431,2.0,2,2,2,1,1,1.0,1,True,False,False,0.0,2.0
FI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0351::landing_region_0640,landing_region_0351 -> landing_region_0640,57.166666666666664,93,93,42,21,16,0.4025821596244131,1,True,False,False,57.166666666666664,0.0
FI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0051::landing_region_0512,landing_region_0051 -> landing_region_0512,29.0,29,29,22,15,3,0.20422535211267606,2,False,True,False,0.0,29.0
FI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0351::landing_region_0420,landing_region_0351 -> landing_region_0420,14.166666666666666,44,44,18,9,7,0.09976525821596244,3,False,False,True,14.166666666666666,0.0
FI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0351::landing_region_0417,landing_region_0351 -> landing_region_0417,13.5,42,42,18,9,7,0.09507042253521127,4,False,False,False,13.5,0.0
FI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0351::landing_region_0528,landing_region_0351 -> landing_region_0528,9.0,15,15,9,5,5,0.06338028169014084,5,False,False,False,9.0,0.0
FI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0351::landing_region_0512,landing_region_0351 -> landing_region_0512,8.5,17,17,12,6,5,0.05985915492957746,6,False,False,False,0.0,8.5
FI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0512::landing_region_0640,landing_region_0512 -> landing_region_0640,8.0,16,16,11,6,5,0.056338028169014086,7,False,False,False,0.0,8.0
FI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0417::landing_region_0420,landing_region_0417 -> landing_region_0420,2.1666666666666665,8,8,4,2,1,0.015258215962441313,8,False,False,False,2.1666666666666665,0.0
FI,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0512::landing_region_0528,landing_region_0512 -> landing_region_0528,0.5,1,1,1,1,1,0.0035211267605633804,9,False,False,False,0.0,0.5
FM,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0014::landing_region_0014,landing_region_0014 -> landing_region_0014,1.5,3,3,2,1,1,0.5,1,True,False,False,1.5,0.0
FM,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0014::landing_region_0813,landing_region_0014 -> landing_region_0813,1.5,3,3,2,1,1,0.5,2,False,True,False,1.5,0.0
FR,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0431::landing_region_0431,landing_region_0431 -> landing_region_0431,8.0,8,8,6,3,3,0.6666666666666666,1,True,False,False,8.0,0.0
FR,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0376::landing_region_0376,landing_region_0376 -> landing_region_0376,4.0,4,4,4,2,1,0.3333333333333333,2,False,True,False,0.0,4.0
GB,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0406::landing_region_0406,landing_region_0406 -> landing_region_0406,3.0,3,3,2,1,1,1.0,1,True,False,False,3.0,0.0
GH,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0006::landing_region_0556,landing_region_0006 -> landing_region_0556,3.0,3,3,2,1,1,1.0,1,True,False,False,0.0,3.0
GP,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0105::landing_region_0106,landing_region_0105 -> landing_region_0106,1.5,3,3,2,1,1,0.25,1,True,False,False,0.0,1.5
GP,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0105::landing_region_0202,landing_region_0105 -> landing_region_0202,1.5,3,3,2,1,1,0.25,2,False,True,False,0.0,1.5
GP,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0106::landing_region_0106,landing_region_0106 -> landing_region_0106,1.5,3,3,2,1,1,0.25,3,False,False,True,1.5,0.0
GP,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0106::landing_region_0202,landing_region_0106 -> landing_region_0202,1.5,3,3,2,1,1,0.25,4,False,False,False,1.5,0.0
GQ,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0556::landing_region_0577,landing_region_0556 -> landing_region_0577,2.0,2,2,2,1,1,1.0,1,True,False,False,0.0,2.0
GT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0174::landing_region_0785,landing_region_0174 -> landing_region_0785,2.0,2,2,2,1,1,1.0,1,True,False,False,0.0,2.0
GU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0014::landing_region_0014,landing_region_0014 -> landing_region_0014,9.0,18,18,10,5,2,0.28125,1,True,False,False,9.0,0.0
GU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0014::landing_region_0813,landing_region_0014 -> landing_region_0813,9.0,18,18,10,5,2,0.28125,2,False,True,False,9.0,0.0
GU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0014::landing_region_0266,landing_region_0014 -> landing_region_0266,7.0,7,7,6,3,1,0.21875,3,False,False,True,0.0,7.0
GU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0014::landing_region_0348,landing_region_0014 -> landing_region_0348,5.0,5,5,4,2,1,0.15625,4,False,False,False,0.0,5.0
GU,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0014::landing_region_0125,landing_region_0014 -> landing_region_0125,2.0,2,2,1,1,1,0.0625,5,False,False,False,0.0,2.0
HK,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0230,landing_region_0132 -> landing_region_0230,12.0,12,12,9,6,4,0.631578947368421,1,True,False,False,0.0,12.0
HK,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0230::landing_region_0230,landing_region_0230 -> landing_region_0230,7.0,7,7,5,3,3,0.3684210526315789,2,False,True,False,7.0,0.0
ID,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0061::landing_region_0061,landing_region_0061 -> landing_region_0061,37.0,37,37,22,13,11,0.5,1,True,False,False,37.0,0.0
ID,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0061::landing_region_0499,landing_region_0061 -> landing_region_0499,13.0,13,13,10,5,5,0.17567567567567569,2,False,True,False,13.0,0.0
ID,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0061::landing_region_0124,landing_region_0061 -> landing_region_0124,6.5,13,13,10,5,4,0.08783783783783784,3,False,False,True,6.5,0.0
ID,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0061::landing_region_0600,landing_region_0061 -> landing_region_0600,6.5,13,13,10,5,4,0.08783783783783784,4,False,False,False,6.5,0.0
ID,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0061::landing_region_0132,landing_region_0061 -> landing_region_0132,4.0,4,4,3,2,1,0.05405405405405406,5,False,False,False,0.0,4.0
ID,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0110::landing_region_0110,landing_region_0110 -> landing_region_0110,3.0,4,4,4,2,2,0.04054054054054054,6,False,False,False,3.0,0.0
ID,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0061::landing_region_0274,landing_region_0061 -> landing_region_0274,2.0,2,2,2,1,1,0.02702702702702703,7,False,False,False,2.0,0.0
ID,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0140::landing_region_0140,landing_region_0140 -> landing_region_0140,2.0,3,3,3,2,2,0.02702702702702703,8,False,False,False,2.0,0.0
IL,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0083::landing_region_0083,landing_region_0083 -> landing_region_0083,84.0,84,84,40,20,8,1.0,1,True,False,False,84.0,0.0
IM,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0169::landing_region_0334,landing_region_0169 -> landing_region_0334,3.0,3,3,2,1,1,1.0,1,True,False,False,0.0,3.0
IN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0663,landing_region_0132 -> landing_region_0663,17.0,17,17,13,11,6,0.5666666666666667,1,True,False,False,0.0,17.0
IN,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0132::landing_region_0260,landing_region_0132 -> landing_region_0260,13.0,13,13,10,9,6,0.43333333333333335,2,False,True,False,0.0,13.0
IT,D-Root,5012,dns-root_d-root_msm5012_20260701T000000Z_010000Z.json,landing_region_0376::landing_region_0376,landing_region_0376 -> landing_region_0376,12.0,12,12,10,5,3,0.7058823529411765,1,True,False,False,0.0,12.0
