country,msm_id,file_name,network_transition_key,network_transition_representation,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
SE,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,174->174,as_transition,4,4,0.024096385542168676,8,False,False,False,False,166,74,22,0,4
SE,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,8434->29518,as_transition,2,2,0.012048192771084338,9,False,False,False,False,166,74,22,2,0
SE,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,3238->3238,as_transition,2,2,0.012048192771084338,10,False,False,False,False,166,74,22,0,2
SE,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,29518->29518,as_transition,2,2,0.012048192771084338,11,False,False,False,False,166,74,22,2,0
SG,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,6453->6453,as_transition,20,20,0.3448275862068966,1,True,False,False,False,58,36,15,0,20
SG,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,7473->7473,as_transition,16,16,0.27586206896551724,2,False,True,False,False,58,36,15,0,16
SG,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,174->174,as_transition,15,15,0.25862068965517243,3,False,False,True,False,58,36,15,0,15
SG,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,4657->6453,as_transition,5,5,0.08620689655172414,4,False,False,False,False,58,36,15,0,5
SG,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,2914->2914,as_transition,2,2,0.034482758620689655,5,False,False,False,False,58,36,15,0,2
SN,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,8346->6453,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
TG,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,36924->1930,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
TH,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,38040->38040,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
TO,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,24390->24390,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
TR,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,12735->-1,as_transition,17,17,1.0,1,True,False,False,False,17,9,3,0,17
TW,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,3462->-1,as_transition,36,36,0.4444444444444444,1,True,False,False,False,81,33,9,36,0
TW,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,7539->7539,as_transition,16,16,0.19753086419753085,2,False,True,False,False,81,33,9,8,8
