analysis_scope,country,network_atomic_segments,corridor_atomic_segments,shared_atomic_segments,network_only_atomic_segments,corridor_only_atomic_segments,segment_population_aligned,probe_country,service_id,path_scope_stratum
probe_country_service,,14,14,14,0,0,True,TR,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,7,7,7,0,0,True,TR,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,TV,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,TV,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,197,197,197,0,0,True,TW,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,75,75,75,0,0,True,TW,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,6,6,6,0,0,True,TZ,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,TZ,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,42,42,42,0,0,True,UA,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,18,18,18,0,0,True,UA,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,6,6,6,0,0,True,UG,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,UG,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,481,481,481,0,0,True,US,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,257,257,257,0,0,True,US,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,UY,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,UY,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,8,8,8,0,0,True,UZ,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,UZ,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,VA,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,15,15,15,0,0,True,VE,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,VE,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,VI,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,VI,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,14,14,14,0,0,True,VN,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,VN,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,VU,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,VU,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,XK,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,122,122,122,0,0,True,ZA,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,61,61,61,0,0,True,ZA,Topology-IPv4-UDP,resolved_entry_only
probe_country_service,,5,5,5,0,0,True,ZM,Topology-IPv4-UDP,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,ZM,Topology-IPv4-UDP,resolved_entry_only
